scen,demand_mw,shed_mw,shed,cost_usd,lmp_at_slack,n_at_limit,lmp_spread,expensive_on
1039,1463.7293636306686,348.7189167080896,true,141908.2727907509,10000.0,3,9903.945704,false
1040,539.1329196599996,0.0,false,51459.21370078916,126.39686700000007,0,1.5631940186722204e-13,false
1041,707.3824485878042,0.0,false,74093.73448228424,133.66390016634105,1,8.899477930059788,false
1042,449.9470610103643,0.0,false,40186.401121885545,126.39686600000013,0,1.5631940186722204e-13,false
1043,544.2463988862156,0.0,false,52105.54142377157,126.39686799999993,0,1.9895196601282805e-13,false
1044,288.95325504988887,0.0,false,20354.531425865756,96.05429600000002,0,7.105427357601002e-14,false
1045,595.9408502521552,0.0,false,58796.72630151634,133.6638975713475,1,8.899473527497591,false
1046,720.7234823335112,0.0,false,75375.8951962123,137.08524119981251,1,27.989229061069935,false
1047,1515.7401974762954,403.9841582511781,true,137580.94974284776,10000.000000000007,2,9873.603132000007,false
1048,238.52654917257524,0.0,false,15510.829844501444,96.05429600000005,0,1.5631940186722204e-13,false
1049,811.8930140934068,0.0,false,88017.81840325239,133.66390116634105,1,8.89947793005966,false
1050,633.7570347786175,0.0,false,63531.072874592195,133.66389757134752,1,8.899473527497435,false
1051,634.3898641370035,0.0,false,63942.82790976681,133.66389847009603,1,8.899474628138066,false
1052,946.6347614511102,0.0,false,106474.01861317367,145.21267228820543,1,23.04253072282603,false
1053,1748.5477194657549,624.2936831317702,true,139160.6573461957,10000.0,3,9873.603132,false
1054,557.2128636231888,0.0,false,53744.46186479219,126.39686800000003,0,9.947598300641403e-14,false
1055,1038.304764910229,123.03068308548579,true,101448.38286017634,10000.0,3,9874.320563495961,false
1056,892.8994255771636,0.0,false,98672.05724240057,133.6639020650895,1,8.899479030700363,false
1057,867.8247863144776,0.0,false,95998.20176040792,154.07121005249766,1,72.46973064381491,false
1058,971.4514178592824,0.0,false,109789.59391995502,154.07121501814373,1,72.46974102849869,false
1059,247.72288673059407,0.0,false,16394.177546826308,96.05429600000006,0,3.836930773104541e-13,false
1060,257.7343910600463,0.0,false,17355.82551705825,96.05429600000006,0,3.836930773104541e-13,false
1061,398.03470318621106,0.0,false,33624.842045803794,126.3968660000001,0,9.237055564881302e-13,false
1062,428.2443861376156,0.0,false,37443.25114266655,126.3968660000001,0,9.237055564881302e-13,false
1063,325.977945586099,0.0,false,24517.094071311734,126.39686500000008,0,3.552713678800501e-13,false
1064,628.9655063954743,0.0,false,63050.23285310996,133.6638975713476,1,8.899473527497648,false
1065,381.2236194803629,0.0,false,31499.973835376324,126.39686500000003,0,3.268496584496461e-13,false
1066,413.5650491013945,0.0,false,35587.82901972711,126.39686600000013,0,3.836930773104541e-13,false
1067,1140.4697269402384,53.185721513626845,true,147095.7822534308,3896.8742489271353,1,9873.603133,true
1068,584.4332768410351,0.0,false,57446.25945051997,133.6638975713476,1,8.899473527497662,false
1069,251.26011343872324,0.0,false,16733.943357456374,96.05429600000025,0,2.4158453015843406e-13,false
1070,974.9953969932445,0.0,false,110232.26812861439,145.21267318695402,1,23.042531823466845,false
1071,466.0005675644632,0.0,false,42215.51395836661,126.39686700000021,0,2.8421709430404007e-13,false
1072,449.0773502316138,32.06916498669285,true,52708.52562626459,-4111.563684794371,1,14111.563684794368,false
1073,841.5326413174381,0.0,false,92074.14858670009,133.6639020650896,1,8.899479030700462,false
1074,410.3712763734189,0.0,false,35184.146172163644,126.39686600000027,0,3.126388037344441e-13,false
1075,1667.7863611548864,559.2280618790742,true,137176.76545096128,10000.0,3,9873.603132,false
1076,207.5745735256248,0.0,false,12537.759706780414,96.05429600000014,0,3.979039320256561e-13,false
1077,682.522925935487,0.0,false,70462.05113974925,133.66389936884428,1,8.899475728778569,false
1078,789.6641761188952,0.0,false,85524.55106276061,137.08524548734056,2,27.98924290731496,false
1079,1019.8150187312344,112.23568591603882,true,100507.32335128261,10000.0,4,9874.320563495958,false
1080,626.1220817643589,0.0,false,62629.00708950242,137.08523855604832,1,27.98922213794728,false
1081,141.66774416600987,0.0,false,6207.125808770953,96.05429599999994,0,1.1368683772161603e-13,false
1082,456.64322428033745,0.0,false,41032.77513995362,126.39686599999996,0,8.526512829121202e-14,false
1083,547.3532785417993,0.0,false,53031.44151401279,137.08524019981235,1,27.989229061069807,false
1084,609.9116947211296,0.0,false,60463.50164045875,137.0852385560483,1,27.989222137947223,false
1085,768.590926258065,0.0,false,81835.61065771333,133.66390026759254,1,8.899476829419228,false
1086,843.0882504300256,0.0,false,91921.51672923243,133.6639011663409,1,8.89947793005976,false
